latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-5.57106,16.58835,316.02,4.82,2,2023-09-22,1333,A,60,6.1NRT,287.49,81.39,D
-4.93595,15.35665,312.32,3.97,1.85,2023-09-22,1333,A,49,6.1NRT,279.81,57.03,D
-4.79953,13.46373,319.19,2.83,1.61,2023-09-22,1333,A,62,6.1NRT,292.17,40.96,D
-4.79194,13.48064,318.86,2.84,1.61,2023-09-22,1333,A,70,6.1NRT,291.8,40.93,D
-4.76177,13.57888,321.69,2.9,1.62,2023-09-22,1333,A,74,6.1NRT,290.88,54.02,D
-4.7947,13.27856,327.09,2.74,1.58,2023-09-22,1333,A,80,6.1NRT,291.58,79.59,D
-4.73631,13.16625,318.62,2.69,1.57,2023-09-22,1333,A,60,6.1NRT,292.4,35.81,D
-4.67423,13.10753,322.88,2.66,1.57,2023-09-22,1333,A,76,6.1NRT,292.25,51.91,D
-4.10033,13.81561,323.44,3.11,1.67,2023-09-22,1333,A,58,6.1NRT,291.48,57.01,D
-4.08548,13.81309,332.04,3.11,1.67,2023-09-22,1333,A,80,6.1NRT,290.1,113.6,D
-4.08995,13.78459,321.16,3.09,1.67,2023-09-22,1333,A,21,6.1NRT,291.99,43.93,D
-4.0261,13.80307,313.79,3.11,1.67,2023-09-22,1333,A,45,6.1NRT,289.49,24.69,D
-4.02942,13.39053,328.44,2.88,1.62,2023-09-22,1333,A,77,6.1NRT,288.13,96.33,D
-4.02845,13.38528,327.6,2.88,1.62,2023-09-22,1333,A,81,6.1NRT,289.15,89.46,D
-4.08505,12.8229,315.04,2.6,1.55,2023-09-22,1333,A,63,6.1NRT,291.54,18.74,D
-3.89452,13.76752,318.94,3.11,1.67,2023-09-22,1333,A,35,6.1NRT,286.21,51.51,D
-3.89888,13.73986,319.49,3.09,1.67,2023-09-22,1333,A,45,6.1NRT,285.4,56.11,D
-3.83867,13.34576,313.71,2.88,1.62,2023-09-22,1333,A,26,6.1NRT,289.44,32.64,D
-3.53759,13.33198,316.29,2.91,1.63,2023-09-22,1333,A,63,6.1NRT,290.18,38.82,D
-3.54947,13.3261,317.91,2.91,1.63,2023-09-22,1333,A,69,6.1NRT,290.17,46.09,D
-3.494,13.39681,316.75,2.96,1.64,2023-09-22,1333,A,45,6.1NRT,289.68,38.74,D
-3.08573,11.04502,320.13,1.95,1.36,2023-09-22,1333,A,72,6.1NRT,293.38,26.61,D
-3.08267,11.03869,318.69,1.95,1.36,2023-09-22,1333,A,66,6.1NRT,293.14,22.72,D
-1.73765,10.85705,315.86,1.99,1.38,2023-09-22,1333,A,49,6.1NRT,290.32,18.05,D
-1.73364,10.84915,314.7,1.99,1.38,2023-09-22,1333,A,40,6.1NRT,289.15,13.84,D
-22.11286,-58.31261,333.94,1.91,1.35,2023-09-22,1405,T,82,6.1NRT,303.99,58.7,D
-22.11738,-58.31969,325.97,1.91,1.35,2023-09-22,1405,T,71,6.1NRT,303.91,33.15,D
-22.11928,-58.30136,318.66,1.91,1.35,2023-09-22,1405,T,44,6.1NRT,302.97,13.76,D
-21.76403,-62.19364,324.06,1.1,1.05,2023-09-22,1405,T,57,6.1NRT,308.45,8.07,D
-22.32568,-58.2568,320.58,1.94,1.36,2023-09-22,1405,T,57,6.1NRT,303.26,18.52,D
-22.32776,-58.23816,319.96,1.95,1.36,2023-09-22,1405,T,54,6.1NRT,303.45,16.77,D
-22.3316,-58.24531,321.19,1.95,1.36,2023-09-22,1405,T,59,6.1NRT,303.95,20.64,D
-22.47079,-57.64421,324.55,2.16,1.43,2023-09-22,1405,T,64,6.1NRT,302,30.91,D
-22.47299,-57.62353,325.95,2.17,1.43,2023-09-22,1405,T,72,6.1NRT,302.8,36.27,D
-22.47268,-57.62899,329.15,2.17,1.43,2023-09-22,1405,T,77,6.1NRT,303,48.39,D
-22.49827,-57.6319,325.8,2.17,1.43,2023-09-22,1405,T,72,6.1NRT,302.44,39.21,D
-22.56199,-58.8682,323.99,1.77,1.3,2023-09-22,1405,T,67,6.1NRT,306.47,21.61,D
-23.13254,-56.70145,316.29,2.6,1.55,2023-09-22,1405,T,30,6.1NRT,299.3,20.69,D
-23.17037,-57.02419,325.85,2.46,1.51,2023-09-22,1405,T,73,6.1NRT,301.65,44.68,D
-23.17276,-57.0005,328.27,2.47,1.51,2023-09-22,1405,T,77,6.1NRT,301.16,53.97,D
-22.75652,-60.94598,332,1.3,1.13,2023-09-22,1405,T,78,6.1NRT,309.55,25.99,D
-22.75804,-60.93348,331.78,1.3,1.13,2023-09-22,1405,T,78,6.1NRT,309.28,26.07,D
-23.18043,-57.00805,333.64,2.47,1.51,2023-09-22,1405,T,83,6.1NRT,301.17,83.05,D
-22.78498,-61.45937,347.26,1.22,1.1,2023-09-22,1405,T,92,6.1NRT,309.48,57.7,D
-22.78644,-61.44767,345.15,1.22,1.1,2023-09-22,1405,T,91,6.1NRT,308.95,52.31,D
-22.79477,-61.46077,352.53,1.22,1.1,2023-09-22,1405,T,95,6.1NRT,309.59,71.66,D
-22.79624,-61.44906,340.3,1.22,1.1,2023-09-22,1405,T,87,6.1NRT,308.64,40.2,D
-23.22419,-57.76334,322.78,2.17,1.43,2023-09-22,1405,T,63,6.1NRT,302.61,24.82,D
-23.22631,-57.74232,326.55,2.18,1.43,2023-09-22,1405,T,74,6.1NRT,302.26,37.45,D
-23.15957,-59.84597,329.29,1.54,1.22,2023-09-22,1405,T,76,6.1NRT,309.64,25.61,D
-23.37083,-59.07521,396.91,1.75,1.3,2023-09-22,1405,T,100,6.1NRT,311.67,505.87,D
-23.3727,-59.05824,334.06,1.76,1.3,2023-09-22,1405,T,82,6.1NRT,307.65,48.77,D
-23.53229,-57.53395,350.92,2.28,1.46,2023-09-22,1405,T,95,6.1NRT,302.7,178.39,D
-23.55141,-58.11568,322.65,2.07,1.4,2023-09-22,1405,T,44,6.1NRT,304.26,19.82,D
-23.55346,-58.09563,322.79,2.07,1.4,2023-09-22,1405,T,47,6.1NRT,304.84,20.35,D
-23.91988,-57.27957,338.7,2.41,1.5,2023-09-22,1405,T,0,6.1NRT,299.43,112.54,D
-23.91067,-57.51047,322.79,2.31,1.47,2023-09-22,1405,T,30,6.1NRT,303.09,24.06,D
-23.47202,-61.49277,323.23,1.23,1.1,2023-09-22,1405,T,56,6.1NRT,308.04,9.77,D
-23.94208,-57.32911,320.37,2.39,1.49,2023-09-22,1405,T,48,6.1NRT,300.57,26.09,D
-23.9377,-57.33412,325.32,2.39,1.49,2023-09-22,1405,T,68,6.1NRT,301.42,42.17,D
-24.18876,-55.10131,317.76,3.51,1.76,2023-09-22,1405,T,45,6.1NRT,299.24,41.79,D
-23.67557,-61.24984,320.1,1.28,1.12,2023-09-22,1405,T,44,6.1NRT,303.38,13.33,D
-24.20089,-56.88521,318.12,2.6,1.55,2023-09-22,1405,T,38,6.1NRT,299.74,28.63,D
-24.21475,-56.88668,319.88,2.6,1.55,2023-09-22,1405,T,59,6.1NRT,299.95,36.17,D
-24.21708,-56.86138,317.58,2.61,1.55,2023-09-22,1405,T,45,6.1NRT,299.95,27.86,D
-23.78008,-62.21154,325.96,1.14,1.07,2023-09-22,1405,T,72,6.1NRT,305.47,14.84,D
-23.7815,-62.20043,320.53,1.15,1.07,2023-09-22,1405,T,59,6.1NRT,305.35,8.02,D
-23.99247,-60.81691,324.66,1.37,1.16,2023-09-22,1405,T,69,6.1NRT,306.91,19.76,D
-23.99406,-60.8036,323.15,1.37,1.16,2023-09-22,1405,T,66,6.1NRT,306.7,16.11,D
-24.38526,-57.43089,335.26,2.38,1.49,2023-09-22,1405,T,84,6.1NRT,301.48,95.75,D
-24.38755,-57.40762,338.22,2.39,1.49,2023-09-22,1405,T,87,6.1NRT,301.36,112.59,D
-24.59567,-55.29832,322.13,3.43,1.74,2023-09-22,1405,T,63,6.1NRT,298.14,50.35,D
-23.97966,-61.2602,326.44,1.29,1.13,2023-09-22,1405,T,69,6.1NRT,308.52,13.49,D
-23.97828,-61.26639,328.86,1.29,1.13,2023-09-22,1405,T,72,6.1NRT,308.98,18.69,D
-24.38079,-57.4371,317.51,2.38,1.49,2023-09-22,1405,T,39,6.1NRT,301.13,20.96,D
-24.38291,-57.41382,340.12,2.39,1.49,2023-09-22,1405,T,88,6.1NRT,301.78,121.48,D
-24.39627,-57.41527,317.26,2.39,1.49,2023-09-22,1405,T,49,6.1NRT,300.71,21.31,D
-24.59046,-55.30463,319.18,3.43,1.74,2023-09-22,1405,T,37,6.1NRT,298.39,37.75,D
-24.35149,-59.58466,333.34,1.66,1.27,2023-09-22,1405,T,82,6.1NRT,307.19,44.19,D
-24.35156,-59.57472,324.01,1.67,1.27,2023-09-22,1405,T,63,6.1NRT,306.5,20.38,D
-24.41796,-59.27883,319.78,1.75,1.3,2023-09-22,1405,T,55,6.1NRT,306.45,13.3,D
-24.41978,-59.2617,343.08,1.76,1.3,2023-09-22,1405,T,90,6.1NRT,307.59,85.19,D
-24.42161,-59.24453,318.94,1.76,1.3,2023-09-22,1405,T,47,6.1NRT,305.42,11.74,D
-24.22774,-61.05487,359.59,1.33,1.14,2023-09-22,1405,T,99,6.1NRT,310.91,108.99,D
-24.2293,-61.04188,333.6,1.33,1.14,2023-09-22,1405,T,82,6.1NRT,306.92,30.63,D
-24.43141,-59.26315,332.26,1.76,1.3,2023-09-22,1405,T,81,6.1NRT,305.76,44.56,D
-24.63569,-58.29437,317.62,2.07,1.4,2023-09-22,1405,T,50,6.1NRT,303.7,15.34,D
-24.63774,-58.27409,321.78,2.08,1.4,2023-09-22,1405,T,66,6.1NRT,303.81,26.43,D
-24.46696,-60.07211,327.91,1.55,1.23,2023-09-22,1405,T,75,6.1NRT,307.88,26.24,D
-24.4687,-60.057,324.02,1.55,1.23,2023-09-22,1405,T,64,6.1NRT,307.46,17.86,D
-24.50768,-59.7149,322.78,1.64,1.26,2023-09-22,1405,T,66,6.1NRT,307.09,18.12,D
-24.47793,-60.07354,333.22,1.55,1.23,2023-09-22,1405,T,81,6.1NRT,308.73,38.22,D
-24.47968,-60.05843,325.4,1.55,1.23,2023-09-22,1405,T,71,6.1NRT,308.04,19.7,D
-24.51894,-59.71633,332.13,1.64,1.26,2023-09-22,1405,T,81,6.1NRT,306.78,40.89,D
-24.51793,-59.7227,328.23,1.64,1.26,2023-09-22,1405,T,76,6.1NRT,306.99,30.73,D
-24.51964,-59.70668,319.87,1.64,1.26,2023-09-22,1405,T,47,6.1NRT,306.07,11.66,D
-24.04058,-63.70903,327.7,1.02,1.01,2023-09-22,1405,T,38,6.1NRT,308.78,10.96,D
-24.04195,-63.69909,328.79,1.03,1.01,2023-09-22,1405,T,56,6.1NRT,309.12,12.52,D
-24.62082,-59.62115,332.31,1.67,1.27,2023-09-22,1405,T,81,6.1NRT,308.19,37.77,D
-24.62635,-59.57206,326.94,1.68,1.27,2023-09-22,1405,T,66,6.1NRT,308.66,23.64,D
-24.58508,-60.03235,344.03,1.56,1.23,2023-09-22,1405,T,90,6.1NRT,309.31,72.24,D
-24.58685,-60.01708,321.91,1.57,1.23,2023-09-22,1405,T,63,6.1NRT,308.28,12.92,D
-24.61919,-59.62656,327.99,1.67,1.27,2023-09-22,1405,T,75,6.1NRT,307.73,26.44,D
-24.58618,-60.03818,332.61,1.56,1.23,2023-09-22,1405,T,81,6.1NRT,309.23,37.75,D
-24.58785,-60.0229,333.09,1.57,1.23,2023-09-22,1405,T,81,6.1NRT,308.62,39.07,D
-24.63578,-59.57888,324.69,1.68,1.27,2023-09-22,1405,T,47,6.1NRT,308.56,16.81,D
-24.58545,-60.1456,332.87,1.54,1.22,2023-09-22,1405,T,81,6.1NRT,309.67,35.97,D
-24.58712,-60.13056,322.62,1.54,1.22,2023-09-22,1405,T,21,6.1NRT,308.58,13.22,D
-24.59638,-60.14704,335.46,1.54,1.22,2023-09-22,1405,T,84,6.1NRT,308.86,44.17,D
-24.59806,-60.132,327.22,1.54,1.22,2023-09-22,1405,T,72,6.1NRT,308.8,23.83,D
-24.80691,-59.68993,319.23,1.66,1.27,2023-09-22,1405,T,53,6.1NRT,306.45,12.79,D
-24.88949,-59.45402,339.98,1.73,1.29,2023-09-22,1405,T,88,6.1NRT,308.59,64.31,D
-24.89134,-59.43706,328.13,1.73,1.29,2023-09-22,1405,T,59,6.1NRT,308.76,24.57,D
-24.90104,-59.45544,328.69,1.73,1.29,2023-09-22,1405,T,62,6.1NRT,308.59,28.06,D
-24.91258,-59.45687,338.48,1.73,1.29,2023-09-22,1405,T,87,6.1NRT,308.07,57.81,D
-24.91446,-59.43992,334.44,1.73,1.29,2023-09-22,1405,T,83,6.1NRT,309.13,43.33,D
-24.82821,-60.29571,321.34,1.51,1.21,2023-09-22,1405,T,51,6.1NRT,308.23,13.94,D
-24.91113,-59.44604,332.22,1.73,1.29,2023-09-22,1405,T,78,6.1NRT,309.4,37.99,D
-24.83055,-60.30252,372.41,1.51,1.21,2023-09-22,1405,T,100,6.1NRT,311.31,208.63,D
-24.83219,-60.28771,323.87,1.51,1.21,2023-09-22,1405,T,69,6.1NRT,306.66,19.8,D
-24.90506,-59.61504,319.69,1.68,1.28,2023-09-22,1405,T,59,6.1NRT,307.07,12.82,D
-24.92269,-59.44749,328.72,1.73,1.29,2023-09-22,1405,T,70,6.1NRT,307.2,30.47,D
-24.8414,-60.30396,341.63,1.51,1.21,2023-09-22,1405,T,89,6.1NRT,306.88,64.34,D
-24.82755,-60.71006,328.37,1.42,1.18,2023-09-22,1405,T,71,6.1NRT,307.87,23.05,D
-24.82918,-60.69613,362.95,1.42,1.18,2023-09-22,1405,T,100,6.1NRT,309.46,137.56,D
-24.83974,-60.69755,359.75,1.42,1.18,2023-09-22,1405,T,99,6.1NRT,307.45,122.29,D
-24.89645,-60.62551,323.36,1.44,1.19,2023-09-22,1405,T,51,6.1NRT,308.01,15.53,D
-24.90707,-60.62695,371.36,1.44,1.19,2023-09-22,1405,T,100,6.1NRT,312.43,184.19,D
-24.90869,-60.61279,369.09,1.45,1.19,2023-09-22,1405,T,100,6.1NRT,311.12,171.11,D
-25.08843,-60.02475,319.78,1.59,1.24,2023-09-22,1405,T,56,6.1NRT,306.39,10.4,D
-24.76732,-63.16006,324.25,1.07,1.03,2023-09-22,1405,T,70,6.1NRT,305.02,8.52,D
-25.12581,-60.40479,319.99,1.5,1.21,2023-09-22,1405,T,56,6.1NRT,307.95,11.76,D
-25.12749,-60.39002,322.81,1.5,1.21,2023-09-22,1405,T,68,6.1NRT,309.5,16.79,D
-25.15657,-60.42381,326.33,1.5,1.21,2023-09-22,1405,T,74,6.1NRT,308.18,22.82,D
-25.15828,-60.40908,322.95,1.5,1.21,2023-09-22,1405,T,64,6.1NRT,308.64,15.08,D
-25.22586,-60.22703,342.58,1.55,1.23,2023-09-22,1405,T,90,6.1NRT,309.21,67.67,D
-25.22755,-60.21181,409.41,1.55,1.23,2023-09-22,1405,T,100,6.1NRT,319.01,574.25,D
-25.22924,-60.19655,355.04,1.55,1.23,2023-09-22,1405,T,97,6.1NRT,308.6,116.8,D
-24.90843,-62.92931,324.5,1.09,1.04,2023-09-22,1405,T,69,6.1NRT,307.12,13.47,D
-24.90984,-62.9186,325.93,1.1,1.04,2023-09-22,1405,T,71,6.1NRT,307.06,14.41,D
-25.23683,-60.22846,387.34,1.55,1.23,2023-09-22,1405,T,100,6.1NRT,314.27,328.84,D
-25.23853,-60.21324,441.03,1.55,1.23,2023-09-22,1405,T,100,6.1NRT,322.73,1121.43,D
-25.24024,-60.19798,342.41,1.55,1.23,2023-09-22,1405,T,90,6.1NRT,308.54,66.18,D
-25.32383,-59.95589,321.28,1.62,1.25,2023-09-22,1405,T,65,6.1NRT,306.34,13.74,D
-25.32565,-59.93996,356.31,1.62,1.25,2023-09-22,1405,T,98,6.1NRT,307.69,130.93,D
-25.32521,-59.94571,352.46,1.62,1.25,2023-09-22,1405,T,96,6.1NRT,307.64,112.52,D
-25.32692,-59.92974,328.48,1.62,1.25,2023-09-22,1405,T,77,6.1NRT,307.02,29.99,D
-25.28094,-60.45258,319.49,1.5,1.21,2023-09-22,1405,T,58,6.1NRT,306.44,12.59,D
-25.49087,-61.19632,323.78,1.35,1.15,2023-09-22,1408,T,50,6.1NRT,307.46,13.94,D
-25.80404,-58.27689,315.59,2.15,1.43,2023-09-22,1408,T,50,6.1NRT,301.52,20.51,D
-3.16173,-59.05178,318.92,1.03,1.02,2023-09-22,1359,T,73,6.1NRT,295.54,8.25,D
-25.50118,-61.19775,338.85,1.35,1.15,2023-09-22,1408,T,87,6.1NRT,307.37,45.44,D
-25.50277,-61.18439,321.01,1.36,1.15,2023-09-22,1408,T,46,6.1NRT,305.65,10.31,D
-25.21701,-64.11311,321.4,1.02,1.01,2023-09-22,1408,T,35,6.1NRT,303.38,5.89,D
-25.79065,-59.54113,336.69,1.75,1.3,2023-09-22,1408,T,86,6.1NRT,306.52,60.84,D
-25.80227,-59.54255,339.22,1.75,1.3,2023-09-22,1408,T,88,6.1NRT,306.67,70.66,D
-25.80415,-59.52521,319.56,1.76,1.3,2023-09-22,1408,T,60,6.1NRT,305.59,13.44,D
-25.80996,-59.55003,320.07,1.75,1.3,2023-09-22,1408,T,58,6.1NRT,305.97,15.21,D
-25.81173,-59.53269,321.94,1.76,1.3,2023-09-22,1408,T,68,6.1NRT,306.34,18.96,D
-25.89826,-60.12082,362.16,1.6,1.25,2023-09-22,1408,T,100,6.1NRT,306.56,161.01,D
-25.90001,-60.10494,406.8,1.61,1.25,2023-09-22,1408,T,100,6.1NRT,312.3,570.42,D
-25.90176,-60.08902,327.17,1.61,1.25,2023-09-22,1408,T,75,6.1NRT,305.2,26.31,D
-25.91118,-60.10638,356.05,1.61,1.25,2023-09-22,1408,T,98,6.1NRT,304.9,130.11,D
-25.91295,-60.09046,324.34,1.61,1.25,2023-09-22,1408,T,71,6.1NRT,304.62,21.07,D
-25.43984,-64.22998,320.64,1.02,1.01,2023-09-22,1408,T,46,6.1NRT,300.12,7.04,D
-25.44122,-64.21999,328.48,1.02,1.01,2023-09-22,1408,T,79,6.1NRT,299.54,16.6,D
-3.16304,-59.04268,318.24,1.03,1.02,2023-09-22,1359,T,72,6.1NRT,295.78,7.72,D
-25.77405,-61.63136,332.61,1.29,1.13,2023-09-22,1408,T,82,6.1NRT,307.86,24.12,D
-3.19318,-60.41983,308.95,1,1,2023-09-22,1359,T,35,6.1NRT,283.44,5.22,D
-25.77555,-61.61863,326.51,1.29,1.13,2023-09-22,1408,T,74,6.1NRT,307.3,13.87,D
-25.78412,-61.63279,354.82,1.29,1.13,2023-09-22,1408,T,97,6.1NRT,309.32,83.77,D
-3.09128,-61.49681,309.06,1.05,1.03,2023-09-22,1359,T,36,6.1NRT,287.01,5.33,D
-4.14516,-54.6004,325.53,1.99,1.38,2023-09-22,1359,T,80,6.1NRT,293.12,45.87,D
-4.14899,-54.60698,325.83,1.99,1.38,2023-09-22,1359,T,80,6.1NRT,292.89,47.75,D
-4.15125,-54.59025,316.08,2,1.38,2023-09-22,1359,T,58,6.1NRT,294.19,22.34,D
-4.16346,-54.59174,314.06,2,1.38,2023-09-22,1359,T,46,6.1NRT,294.23,18.21,D
-3.97477,-56.04715,316.1,1.53,1.22,2023-09-22,1359,T,61,6.1NRT,294.19,13.68,D
-3.48285,-60.02018,322.14,1,1,2023-09-22,1359,T,76,6.1NRT,293.74,13.51,D
-3.32883,-61.26114,315.03,1.03,1.02,2023-09-22,1359,T,46,6.1NRT,292.86,6.92,D
-3.47687,-60.4964,312.87,1,1,2023-09-22,1359,T,54,6.1NRT,280.35,9.21,D
-4.36899,-54.87575,328.25,1.91,1.35,2023-09-22,1359,T,82,6.1NRT,295.61,52.74,D
-3.55595,-60.58623,316.54,1,1,2023-09-22,1359,T,31,6.1NRT,293.42,7.53,D
-25.78563,-61.62007,342.34,1.29,1.13,2023-09-22,1408,T,90,6.1NRT,309.97,47.41,D
-3.73521,-59.42424,310.25,1.02,1.01,2023-09-22,1359,T,22,6.1NRT,291.76,2.82,D
-25.87548,-61.12341,328.01,1.38,1.16,2023-09-22,1408,T,76,6.1NRT,309.12,21.93,D
-4.36257,-54.88061,327.56,1.91,1.35,2023-09-22,1359,T,82,6.1NRT,295.84,49.95,D
-25.87708,-61.10973,327.07,1.39,1.17,2023-09-22,1408,T,75,6.1NRT,310.27,20.31,D
-26.1407,-60.29889,324.13,1.57,1.24,2023-09-22,1408,T,70,6.1NRT,306.43,20.41,D
-3.74175,-60.39058,318.96,1,1,2023-09-22,1359,T,72,6.1NRT,293.87,11.21,D
-26.14242,-60.28328,319.19,1.58,1.24,2023-09-22,1408,T,53,6.1NRT,305.64,10.75,D
-3.87016,-59.63236,318.84,1.01,1.01,2023-09-22,1359,T,67,6.1NRT,299.72,8.48,D
-26.10015,-60.85415,328.77,1.45,1.19,2023-09-22,1408,T,77,6.1NRT,308.04,25.11,D
-3.60889,-61.55108,325.64,1.05,1.02,2023-09-22,1359,T,43,6.1NRT,290.44,15.91,D
-26.03232,-61.60255,325.96,1.3,1.13,2023-09-22,1408,T,73,6.1NRT,304.5,16.69,D
-3.89489,-59.59613,320.41,1.01,1.01,2023-09-22,1359,T,53,6.1NRT,298.44,10.73,D
-26.03389,-61.58966,331.55,1.3,1.13,2023-09-22,1408,T,80,6.1NRT,304.92,27.82,D
-26.10758,-61.56635,330.6,1.31,1.14,2023-09-22,1408,T,76,6.1NRT,305.88,22.88,D
-3.6243,-61.57219,335.3,1.05,1.02,2023-09-22,1359,T,79,6.1NRT,294.17,28.07,D
-26.10213,-61.69634,326.5,1.29,1.13,2023-09-22,1408,T,56,6.1NRT,307.32,13.56,D
-3.62567,-61.56292,331.42,1.05,1.02,2023-09-22,1359,T,58,6.1NRT,291.57,22.81,D
-4.01209,-59.73728,318.76,1.01,1,2023-09-22,1359,T,44,6.1NRT,300.86,7.88,D
-26.54688,-58.62288,317.56,2.08,1.4,2023-09-22,1408,T,40,6.1NRT,303.67,18.58,D
-4.03218,-59.84892,321.85,1.01,1,2023-09-22,1359,T,57,6.1NRT,301.36,11.14,D
-26.55946,-58.62431,318.64,2.08,1.4,2023-09-22,1408,T,55,6.1NRT,302.7,20.99,D
-3.90289,-61.37094,313.94,1.03,1.02,2023-09-22,1359,T,48,6.1NRT,294.68,5.99,D
-26.54802,-58.62862,318.92,2.08,1.4,2023-09-22,1408,T,64,6.1NRT,304.4,23.67,D
-4.91692,-55.79308,313.84,1.65,1.26,2023-09-22,1359,T,48,6.1NRT,297.11,12.71,D
-26.48507,-59.74661,320.7,1.73,1.29,2023-09-22,1408,T,64,6.1NRT,304.54,16.85,D
-4.9189,-55.77854,314.45,1.66,1.27,2023-09-22,1359,T,55,6.1NRT,296.86,14.65,D
-26.48689,-59.72936,327.89,1.74,1.29,2023-09-22,1408,T,72,6.1NRT,304.37,34.03,D
-5.62202,-53.6713,312.27,2.5,1.52,2023-09-22,1359,T,62,6.1NRT,297.09,23.19,D
-26.30961,-61.40649,413.14,1.35,1.15,2023-09-22,1408,T,100,6.1NRT,315.49,504.83,D
-5.74536,-55.68553,312.18,1.74,1.29,2023-09-22,1359,T,62,6.1NRT,298.46,13.64,D
-26.3112,-61.39314,394.12,1.35,1.15,2023-09-22,1408,T,100,6.1NRT,311.42,317.47,D
-26.52166,-59.73367,320.46,1.74,1.29,2023-09-22,1408,T,64,6.1NRT,303.89,17.65,D
-5.17679,-60.29608,316.5,1,1,2023-09-22,1359,T,52,6.1NRT,300.51,7.87,D
-26.51799,-59.73985,319.75,1.74,1.29,2023-09-22,1408,T,62,6.1NRT,303.96,15.47,D
-6.58443,-51.09379,312.53,4.17,1.89,2023-09-22,1359,T,40,6.1NRT,293.34,38.67,D
-26.46706,-61.26224,323.71,1.38,1.16,2023-09-22,1408,T,68,6.1NRT,304.26,12.42,D
-6.5721,-51.0998,317.46,4.17,1.89,2023-09-22,1359,T,69,6.1NRT,292.49,72.24,D
-26.46863,-61.24851,324.04,1.38,1.16,2023-09-22,1408,T,68,6.1NRT,304.38,12.87,D
-6.1603,-55.27041,312.13,1.9,1.35,2023-09-22,1359,T,59,6.1NRT,298.93,14.98,D
-26.43386,-61.63757,356.72,1.31,1.14,2023-09-22,1408,T,98,6.1NRT,304.76,96.16,D
-6.38999,-54.96575,313.78,2.02,1.39,2023-09-22,1359,T,62,6.1NRT,298.87,17.56,D
-26.64762,-60.95069,324.22,1.45,1.19,2023-09-22,1408,T,68,6.1NRT,307.98,13.71,D
-6.67867,-52.94658,314.08,2.97,1.64,2023-09-22,1359,T,63,6.1NRT,294.5,33.7,D
-26.64929,-60.93626,326.83,1.45,1.19,2023-09-22,1408,T,73,6.1NRT,307.22,19.38,D
-6.46363,-54.6954,320.6,2.13,1.42,2023-09-22,1359,T,46,6.1NRT,301.44,35.01,D
-26.92569,-59.23936,317.08,1.9,1.35,2023-09-22,1408,T,48,6.1NRT,299.04,15.06,D
-26.72653,-61.24038,324.44,1.39,1.17,2023-09-22,1408,T,68,6.1NRT,305.55,12.63,D
-6.33612,-55.81605,311.82,1.73,1.29,2023-09-22,1359,T,56,6.1NRT,296.31,11.39,D
-26.73358,-61.23366,342.31,1.4,1.17,2023-09-22,1408,T,89,6.1NRT,305.76,53.91,D
-6.44175,-55.04484,321.59,2,1.38,2023-09-22,1359,T,23,6.1NRT,302.65,22.66,D
-26.79886,-61.55325,355.39,1.34,1.15,2023-09-22,1408,T,97,6.1NRT,306.74,92.51,D
-6.37224,-55.7961,312.8,1.74,1.29,2023-09-22,1359,T,59,6.1NRT,298.34,13.68,D
-26.80041,-61.53989,339,1.34,1.15,2023-09-22,1408,T,86,6.1NRT,305.68,42.26,D
-6.03881,-59.87507,313.42,1.02,1.01,2023-09-22,1359,T,51,6.1NRT,295.16,6.23,D
-26.80912,-61.5547,357.06,1.34,1.15,2023-09-22,1408,T,98,6.1NRT,307.5,97.56,D
-26.81068,-61.54134,333.81,1.34,1.15,2023-09-22,1408,T,82,6.1NRT,305.57,28.9,D
-6.80255,-55.40322,317.63,1.9,1.35,2023-09-22,1359,T,14,6.1NRT,298.69,17.64,D
-27.11053,-61.58887,339.33,1.34,1.15,2023-09-22,1408,T,87,6.1NRT,299.43,46.78,D
-7.16497,-52.82126,311.22,3.09,1.67,2023-09-22,1359,T,57,6.1NRT,296.65,31.16,D
-26.7729,-65.27869,309.23,1,1,2023-09-22,1408,T,32,6.1NRT,275.97,4.44,D
-26.85514,-64.70006,340.86,1.01,1.01,2023-09-22,1408,T,85,6.1NRT,284.18,39.42,D
-6.28046,-59.92732,319.21,1.02,1.01,2023-09-22,1359,T,70,6.1NRT,301.11,10.15,D
-27.16936,-65.52666,313.72,1,1,2023-09-22,1408,T,64,6.1NRT,280.67,6.77,D
-6.93446,-55.37451,317.44,1.91,1.35,2023-09-22,1359,T,54,6.1NRT,299.98,16.4,D
-28.09156,-60.3704,314.64,1.65,1.26,2023-09-22,1408,T,56,6.1NRT,294.93,11.18,D
-6.60487,-58.67122,319.45,1.14,1.06,2023-09-22,1359,T,69,6.1NRT,302.92,13.47,D
-6.41832,-60.06033,318.7,1.02,1.01,2023-09-22,1359,T,21,6.1NRT,301.45,7.84,D
-28.13272,-60.29714,315.21,1.67,1.27,2023-09-22,1408,T,57,6.1NRT,295.72,11.29,D
-28.33031,-61.40113,328.19,1.43,1.18,2023-09-22,1408,T,81,6.1NRT,293.97,32.76,D
-6.66369,-58.73046,319.6,1.13,1.06,2023-09-22,1359,T,58,6.1NRT,301.35,11.33,D
-28.60647,-62.58958,320.39,1.23,1.1,2023-09-22,1408,T,72,6.1NRT,290.58,16.81,D
-6.6981,-58.73149,318.5,1.13,1.06,2023-09-22,1359,T,50,6.1NRT,302.28,11.7,D
